,Species,Country.of.Origin,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Moisture,Total.Cup.Points,Cluster,FlavorCluster,Country_Group,Processing_Group,Variety_Group
1172,Arabica,Mexico,Caturra,Washed / Wet,7.25,7.08,6.92,7.25,7.58,7.08,9.33,10.0,10.0,0.12,79.5,1,酸味系,Mexico,ウォッシュド,Caturra
1173,Arabica,Mexico,Typica,Washed / Wet,7.25,7.33,7.0,7.25,7.17,7.17,9.33,10.0,10.0,0.12,79.5,1,酸味系,Mexico,ウォッシュド,Typica
1174,Arabica,Guatemala,Bourbon,Washed / Wet,7.08,7.33,7.25,7.58,7.33,7.42,9.33,9.33,9.33,0.1,79.42,2,コク・バランス系,Guatemala,ウォッシュド,Bourbon
1175,Arabica,Guatemala,Other,Washed / Wet,7.25,7.33,6.83,7.0,7.0,7.17,10.0,10.0,10.0,0.1,79.42,3,丸み系,Guatemala,ウォッシュド,Other
1176,Arabica,Mexico,Typica,Washed / Wet,7.0,6.83,6.83,7.42,7.33,7.17,10.0,10.0,10.0,0.13,79.42,1,酸味系,Mexico,ウォッシュド,Typica
1177,Arabica,Cote d?Ivoire,,Washed / Wet,7.42,7.25,6.83,7.0,7.33,7.08,9.33,10.0,10.0,0.13,79.33,3,丸み系,その他,ウォッシュド,その他
1178,Arabica,Colombia,Caturra,Washed / Wet,7.42,7.25,6.75,7.25,7.42,7.25,9.33,9.33,10.0,0.0,79.33,1,酸味系,Colombia,ウォッシュド,Caturra
1179,Arabica,Mexico,Typica,Washed / Wet,7.0,7.0,6.83,7.33,7.42,6.92,10.0,10.0,10.0,0.14,79.33,1,酸味系,Mexico,ウォッシュド,Typica
1180,Arabica,Mexico,Typica,Washed / Wet,7.42,7.17,7.08,7.17,7.08,7.08,9.33,10.0,10.0,0.14,79.33,0,香り系,Mexico,ウォッシュド,Typica
1181,Arabica,Guatemala,Bourbon,Washed / Wet,7.17,6.5,6.33,7.25,7.58,7.33,10.0,10.0,10.0,0.11,79.33,1,酸味系,Guatemala,ウォッシュド,Bourbon
1182,Arabica,Taiwan,Typica,Washed / Wet,7.08,6.83,6.83,7.25,7.42,7.08,10.0,10.0,10.0,0.11,79.25,1,酸味系,Taiwan,ウォッシュド,Typica
1183,Arabica,Mexico,Bourbon,Washed / Wet,7.0,7.0,6.92,7.17,7.17,7.08,10.0,10.0,10.0,0.13,79.25,1,酸味系,Mexico,ウォッシュド,Bourbon
1184,Arabica,Guatemala,Bourbon,Washed / Wet,7.33,7.42,7.33,7.42,7.5,7.42,8.67,9.33,9.33,0.1,79.17,2,コク・バランス系,Guatemala,ウォッシュド,Bourbon
1185,Arabica,Honduras,Catuai,Washed / Wet,7.58,7.0,6.75,6.92,7.0,6.92,10.0,10.0,10.0,0.11,79.17,1,酸味系,Honduras,ウォッシュド,Catuai
1186,Arabica,Guatemala,Bourbon,Washed / Wet,7.08,7.0,6.92,7.42,7.0,6.92,10.0,10.0,10.0,0.11,79.17,1,酸味系,Guatemala,ウォッシュド,Bourbon
1187,Arabica,Guatemala,Catuai,Washed / Wet,7.25,7.17,6.75,7.25,7.0,6.92,10.0,10.0,10.0,0.11,79.17,1,酸味系,Guatemala,ウォッシュド,Catuai
1188,Arabica,Costa Rica,Catuai,Washed / Wet,7.17,7.42,7.5,8.0,7.25,7.83,10.0,10.0,6.67,0.1,79.17,1,酸味系,Costa Rica,ウォッシュド,Catuai
1189,Arabica,Mexico,Typica,Washed / Wet,7.25,7.08,6.92,7.08,7.17,7.17,9.33,10.0,10.0,0.14,79.17,1,酸味系,Mexico,ウォッシュド,Typica
1190,Arabica,Mexico,Typica,Washed / Wet,7.17,6.92,6.92,7.08,7.17,7.0,10.0,10.0,10.0,0.14,79.17,1,酸味系,Mexico,ウォッシュド,Typica
1191,Arabica,Mexico,Typica,,6.75,6.75,6.83,7.25,7.58,7.08,10.0,10.0,10.0,0.01,79.17,1,酸味系,Mexico,その他,Typica
1192,Arabica,Guatemala,Bourbon,Washed / Wet,7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,8.67,0.1,79.08,1,酸味系,Guatemala,ウォッシュド,Bourbon
1193,Arabica,United States (Puerto Rico),Other,Washed / Wet,7.42,7.08,6.75,7.33,7.33,6.92,10.0,9.33,10.0,0.13,79.08,1,酸味系,その他,ウォッシュド,Other
1194,Arabica,Mexico,Typica,Washed / Wet,7.33,7.0,6.92,7.25,7.33,7.08,9.33,10.0,10.0,0.16,79.08,1,酸味系,Mexico,ウォッシュド,Typica
1195,Arabica,Mexico,Mundo Novo,Washed / Wet,7.25,7.08,6.75,7.33,7.42,7.0,9.33,10.0,10.0,0.11,79.08,1,酸味系,Mexico,ウォッシュド,Mundo Novo
1196,Arabica,Mexico,Typica,Washed / Wet,7.17,7.25,7.25,7.17,7.25,7.08,9.33,9.33,10.0,0.1,79.08,2,コク・バランス系,Mexico,ウォッシュド,Typica
1197,Arabica,,,,6.75,6.75,6.42,6.83,7.58,7.5,10.0,10.0,10.0,0.1,79.08,3,丸み系,その他,その他,その他
1198,Arabica,Guatemala,Other,Washed / Wet,7.33,7.17,6.58,7.42,7.08,6.83,10.0,10.0,10.0,0.12,79.0,1,酸味系,Guatemala,ウォッシュド,Other
1199,Arabica,Honduras,Pacas,Washed / Wet,7.0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,0.11,79.0,2,コク・バランス系,Honduras,ウォッシュド,その他
1200,Arabica,Peru,Typica,Washed / Wet,7.67,7.17,7.08,7.25,8.0,7.5,8.67,9.33,9.33,0.0,79.0,3,丸み系,その他,ウォッシュド,Typica
1201,Arabica,Mexico,Mundo Novo,Natural / Dry,6.75,7.08,6.67,7.25,7.17,7.08,10.0,10.0,10.0,0.12,79.0,1,酸味系,Mexico,ナチュラル,Mundo Novo
1202,Arabica,Mexico,Typica,Semi-washed / Semi-pulped,7.5,7.17,6.92,7.5,7.25,7.0,8.67,10.0,10.0,0.14,79.0,1,酸味系,Mexico,セミウォッシュド,Typica
1203,Arabica,Mexico,Typica,Washed / Wet,7.17,6.83,6.83,7.25,7.17,6.92,10.0,10.0,10.0,0.14,79.0,1,酸味系,Mexico,ウォッシュド,Typica
1204,Arabica,Mexico,Typica,Washed / Wet,7.33,7.0,6.75,7.08,7.17,7.25,9.33,10.0,10.0,0.12,78.92,3,丸み系,Mexico,ウォッシュド,Typica
1205,Arabica,Mexico,Typica,Washed / Wet,7.5,7.0,6.92,7.08,6.92,6.75,10.0,10.0,10.0,0.16,78.92,1,酸味系,Mexico,ウォッシュド,Typica
1206,Arabica,Nicaragua,Caturra,Other,7.17,7.0,6.92,7.0,7.0,7.0,10.0,10.0,10.0,0.1,78.83,1,酸味系,その他,その他,Caturra
1207,Arabica,United States (Hawaii),,Natural / Dry,7.5,6.92,6.92,7.25,7.58,7.42,9.33,9.33,9.33,0.12,78.75,1,酸味系,United States (Hawaii),ナチュラル,その他
1208,Arabica,Guatemala,Bourbon,Washed / Wet,7.33,7.08,6.33,7.25,7.0,7.0,10.0,10.0,10.0,0.12,78.75,1,酸味系,Guatemala,ウォッシュド,Bourbon
1209,Arabica,Mexico,Typica,Washed / Wet,7.25,6.83,6.83,7.0,7.17,7.0,10.0,10.0,10.0,0.14,78.75,3,丸み系,Mexico,ウォッシュド,Typica
1210,Arabica,Mexico,Typica,Semi-washed / Semi-pulped,7.25,7.33,7.17,7.25,7.08,7.0,8.67,10.0,10.0,0.14,78.75,1,酸味系,Mexico,セミウォッシュド,Typica
1211,Arabica,Mexico,Bourbon,Washed / Wet,7.67,7.17,6.83,7.33,7.58,7.17,9.33,10.0,8.67,0.12,78.75,1,酸味系,Mexico,ウォッシュド,Bourbon
1212,Arabica,China,Typica,Washed / Wet,7.0,6.92,6.83,7.17,7.17,7.17,10.0,10.0,9.33,0.0,78.67,1,酸味系,その他,ウォッシュド,Typica
1213,Arabica,Mexico,Caturra,Washed / Wet,6.92,6.92,6.67,7.25,7.17,6.92,10.0,10.0,10.0,0.13,78.67,1,酸味系,Mexico,ウォッシュド,Caturra
1214,Arabica,Nicaragua,,,7.08,7.0,6.75,6.83,7.08,6.92,10.0,10.0,10.0,0.1,78.58,1,酸味系,その他,その他,その他
1215,Arabica,Nicaragua,,Natural / Dry,6.83,7.08,6.92,6.75,7.25,7.08,10.0,10.0,10.0,0.11,78.58,2,コク・バランス系,その他,ナチュラル,その他
1216,Arabica,Guatemala,Other,Washed / Wet,7.33,7.17,6.92,7.58,7.25,7.17,8.67,9.33,10.0,0.12,78.58,1,酸味系,Guatemala,ウォッシュド,Other
1217,Arabica,Taiwan,Typica,Washed / Wet,6.83,6.75,7.17,7.25,7.0,6.92,10.0,10.0,10.0,0.1,78.58,2,コク・バランス系,Taiwan,ウォッシュド,Typica
1218,Arabica,Mexico,Typica,Washed / Wet,7.0,7.0,6.75,7.33,6.92,6.92,10.0,10.0,10.0,0.13,78.58,1,酸味系,Mexico,ウォッシュド,Typica
1219,Arabica,Mexico,Typica,Washed / Wet,7.92,7.58,7.58,7.92,7.92,7.5,8.0,6.67,10.0,0.1,78.58,1,酸味系,Mexico,ウォッシュド,Typica
1220,Arabica,United States (Hawaii),,,7.92,6.83,7.08,7.42,6.75,7.33,8.67,9.33,10.0,0.0,78.58,1,酸味系,United States (Hawaii),その他,その他
1221,Arabica,Mexico,Bourbon,Washed / Wet,7.25,6.75,6.92,6.92,7.25,7.58,9.33,9.33,10.0,0.0,78.5,3,丸み系,Mexico,ウォッシュド,Bourbon
1222,Arabica,Mexico,Typica,Washed / Wet,7.08,6.83,6.83,7.0,7.0,6.92,10.0,10.0,10.0,0.12,78.5,1,酸味系,Mexico,ウォッシュド,Typica
1223,Arabica,Mexico,Caturra,Washed / Wet,7.25,7.17,7.0,6.83,7.58,7.08,8.67,10.0,10.0,0.13,78.5,3,丸み系,Mexico,ウォッシュド,Caturra
1224,Arabica,Brazil,Catuai,Natural / Dry,6.83,7.0,6.92,7.08,6.92,6.83,10.0,10.0,10.0,0.12,78.42,1,酸味系,Brazil,ナチュラル,Catuai
1225,Arabica,Mexico,Typica,Washed / Wet,7.58,7.17,7.0,7.17,7.33,7.0,8.0,10.0,10.0,0.14,78.42,1,酸味系,Mexico,ウォッシュド,Typica
1226,Arabica,United States (Hawaii),Hawaiian Kona,Natural / Dry,7.5,7.75,7.58,7.83,7.92,7.92,7.33,8.0,8.67,0.1,78.33,2,コク・バランス系,United States (Hawaii),ナチュラル,Hawaiian Kona
1227,Arabica,Guatemala,Other,Washed / Wet,7.17,6.5,6.67,7.0,7.17,7.17,10.0,10.0,10.0,0.1,78.33,1,酸味系,Guatemala,ウォッシュド,Other
1228,Arabica,Guatemala,Bourbon,Washed / Wet,7.17,7.17,6.5,7.17,7.0,6.83,10.0,10.0,10.0,0.11,78.33,1,酸味系,Guatemala,ウォッシュド,Bourbon
1229,Arabica,Mexico,Typica,Natural / Dry,7.25,7.25,7.0,7.5,7.33,7.42,8.0,9.33,10.0,0.13,78.33,1,酸味系,Mexico,ナチュラル,Typica
1230,Arabica,Guatemala,Bourbon,Washed / Wet,7.17,6.08,6.17,7.25,7.33,7.33,10.0,10.0,10.0,0.11,78.33,1,酸味系,Guatemala,ウォッシュド,Bourbon
1231,Arabica,United States (Hawaii),Hawaiian Kona,Natural / Dry,7.5,7.5,7.33,7.58,7.5,7.42,8.67,8.67,8.67,0.11,78.25,1,酸味系,United States (Hawaii),ナチュラル,Hawaiian Kona
1232,Arabica,United States (Hawaii),Hawaiian Kona,Natural / Dry,7.42,7.33,7.33,7.5,7.67,7.75,8.0,8.67,9.33,0.11,78.25,2,コク・バランス系,United States (Hawaii),ナチュラル,Hawaiian Kona
1233,Arabica,Indonesia,Java,Washed / Wet,6.92,6.83,6.92,6.92,6.92,6.83,10.0,10.0,10.0,0.13,78.17,2,コク・バランス系,その他,ウォッシュド,その他
1234,Arabica,Mexico,Typica,Washed / Wet,7.08,6.83,6.67,7.25,7.25,6.92,10.0,9.33,10.0,0.11,78.08,1,酸味系,Mexico,ウォッシュド,Typica
1235,Arabica,Taiwan,Yellow Bourbon,Washed / Wet,7.5,7.08,7.33,7.17,7.5,7.5,6.67,10.0,10.0,0.0,78.0,3,丸み系,Taiwan,ウォッシュド,Yellow Bourbon
1236,Arabica,Honduras,Pacas,Natural / Dry,6.83,7.0,6.67,7.0,7.0,6.83,10.0,10.0,10.0,0.11,78.0,1,酸味系,Honduras,ナチュラル,その他
1237,Arabica,United States (Hawaii),Hawaiian Kona,Natural / Dry,7.58,7.33,7.5,7.42,7.5,7.33,8.0,8.67,9.33,0.12,78.0,2,コク・バランス系,United States (Hawaii),ナチュラル,Hawaiian Kona
1238,Arabica,Guatemala,Other,Washed / Wet,7.42,7.25,6.83,7.33,7.0,6.92,9.33,9.33,9.33,0.1,78.0,1,酸味系,Guatemala,ウォッシュド,Other
1239,Arabica,China,Typica,Washed / Wet,7.33,7.17,6.92,7.08,7.33,7.0,9.33,9.33,9.33,0.1,78.0,1,酸味系,その他,ウォッシュド,Typica
1240,Arabica,Guatemala,Bourbon,Washed / Wet,7.0,6.83,6.83,7.17,6.67,6.83,10.0,10.0,10.0,0.11,78.0,1,酸味系,Guatemala,ウォッシュド,Bourbon
1241,Arabica,Mexico,Other,Washed / Wet,7.25,7.33,7.0,7.0,7.25,7.08,10.0,10.0,8.0,0.12,78.0,1,酸味系,Mexico,ウォッシュド,Other
1242,Arabica,Colombia,,,7.42,7.17,7.0,7.17,7.67,7.17,8.67,9.33,9.33,0.1,78.0,1,酸味系,Colombia,その他,その他
1243,Arabica,Costa Rica,Caturra,Washed / Wet,7.5,7.25,7.42,7.0,7.08,6.83,8.67,9.33,10.0,0.12,77.92,0,香り系,Costa Rica,ウォッシュド,Caturra
1244,Arabica,Mexico,Typica,Washed / Wet,7.42,7.25,7.0,7.0,7.25,7.08,8.0,10.0,10.0,0.11,77.92,1,酸味系,Mexico,ウォッシュド,Typica
1245,Arabica,Guatemala,Bourbon,Washed / Wet,7.17,6.17,6.17,7.08,7.33,6.83,10.0,10.0,10.0,0.11,77.92,1,酸味系,Guatemala,ウォッシュド,Bourbon
1246,Arabica,Nicaragua,,,7.42,7.0,7.0,7.17,7.08,7.0,9.33,8.67,10.0,0.1,77.83,1,酸味系,その他,その他,その他
1247,Arabica,Brazil,,Washed / Wet,7.0,6.75,6.67,6.83,7.08,6.83,10.0,10.0,10.0,0.11,77.83,1,酸味系,Brazil,ウォッシュド,その他
1248,Arabica,Guatemala,Bourbon,Washed / Wet,7.0,6.83,6.67,7.17,6.83,6.83,10.0,10.0,10.0,0.11,77.83,1,酸味系,Guatemala,ウォッシュド,Bourbon
1249,Arabica,Taiwan,Typica,Washed / Wet,7.17,6.75,6.58,7.33,7.33,7.17,9.33,9.33,10.0,0.11,77.67,1,酸味系,Taiwan,ウォッシュド,Typica
1250,Arabica,United States (Hawaii),,Natural / Dry,7.58,7.67,7.58,7.67,7.42,7.42,9.33,9.33,6.0,0.12,77.58,1,酸味系,United States (Hawaii),ナチュラル,その他
1251,Arabica,Mexico,Typica,Washed / Wet,7.17,6.75,6.58,6.75,6.83,6.75,10.0,10.0,10.0,0.13,77.5,1,酸味系,Mexico,ウォッシュド,Typica
1252,Arabica,Guatemala,Bourbon,Washed / Wet,7.08,6.92,6.33,7.0,6.92,7.0,10.0,10.0,10.0,0.11,77.42,1,酸味系,Guatemala,ウォッシュド,Bourbon
1253,Arabica,Brazil,Bourbon,Natural / Dry,7.5,7.33,7.42,7.58,7.58,6.92,8.0,8.0,10.0,0.0,77.33,1,酸味系,Brazil,ナチュラル,Bourbon
1254,Arabica,Guatemala,Other,Washed / Wet,7.33,7.0,6.83,7.17,7.17,7.17,9.33,9.33,9.33,0.1,77.33,1,酸味系,Guatemala,ウォッシュド,Other
1255,Arabica,Mexico,Typica,Washed / Wet,7.33,7.0,6.67,7.0,6.92,6.92,9.33,9.33,10.0,0.15,77.33,1,酸味系,Mexico,ウォッシュド,Typica
1256,Arabica,Haiti,Typica,Washed / Wet,6.83,6.83,6.83,6.75,6.92,6.92,9.33,10.0,10.0,0.1,77.25,2,コク・バランス系,その他,ウォッシュド,Typica
1257,Arabica,United States (Hawaii),,Natural / Dry,7.08,6.92,6.83,6.67,7.58,7.42,8.67,9.33,10.0,0.12,77.25,3,丸み系,United States (Hawaii),ナチュラル,その他
1258,Arabica,Mexico,Other,Washed / Wet,7.08,7.0,7.0,7.25,7.33,7.25,8.67,8.67,10.0,0.12,77.17,1,酸味系,Mexico,ウォッシュド,Other
1259,Arabica,Peru,Caturra,Washed / Wet,7.42,7.75,7.42,7.67,7.92,7.83,8.67,5.33,9.33,0.0,77.0,1,酸味系,その他,ウォッシュド,Caturra
1260,Arabica,India,,Natural / Dry,7.67,7.33,7.17,6.67,7.17,7.42,9.33,10.0,6.67,0.0,76.83,3,丸み系,その他,ナチュラル,その他
1261,Arabica,Mexico,Typica,,6.67,6.33,6.42,6.83,7.0,6.92,10.0,10.0,10.0,0.0,76.75,1,酸味系,Mexico,その他,Typica
1262,Arabica,Guatemala,Bourbon,Washed / Wet,6.42,6.5,6.5,7.33,6.33,6.92,10.0,10.0,10.0,0.12,76.5,1,酸味系,Guatemala,ウォッシュド,Bourbon
1263,Arabica,Mexico,Typica,Washed / Wet,7.17,6.58,6.58,7.0,7.25,6.58,9.33,9.33,10.0,0.13,76.42,1,酸味系,Mexico,ウォッシュド,Typica
1264,Arabica,Guatemala,Bourbon,Washed / Wet,7.5,7.0,6.83,7.5,7.17,7.33,8.67,8.67,8.67,0.11,76.33,1,酸味系,Guatemala,ウォッシュド,Bourbon
1265,Arabica,Guatemala,Bourbon,Washed / Wet,6.17,6.5,6.5,7.17,7.0,6.83,10.0,10.0,10.0,0.11,76.33,2,コク・バランス系,Guatemala,ウォッシュド,Bourbon
1266,Arabica,United States (Hawaii),Hawaiian Kona,Natural / Dry,7.25,7.08,6.83,7.17,7.33,6.83,8.67,8.67,9.33,0.0,76.25,1,酸味系,United States (Hawaii),ナチュラル,Hawaiian Kona
1267,Arabica,United States (Hawaii),,Natural / Dry,7.5,7.33,7.33,7.58,7.67,7.25,8.0,8.0,8.0,0.0,76.17,1,酸味系,United States (Hawaii),ナチュラル,その他
1268,Arabica,Mexico,Typica,Washed / Wet,7.42,7.0,6.83,7.08,6.92,6.83,7.33,10.0,10.0,0.16,76.17,1,酸味系,Mexico,ウォッシュド,Typica
1269,Arabica,Indonesia,Other,Natural / Dry,7.33,7.0,6.5,6.08,7.58,6.33,9.33,10.0,9.33,0.12,76.17,3,丸み系,その他,ナチュラル,Other
1270,Arabica,Mexico,Bourbon,Washed / Wet,7.08,6.83,6.83,7.17,7.17,7.08,10.0,7.33,10.0,0.12,76.08,1,酸味系,Mexico,ウォッシュド,Bourbon
1271,Arabica,Honduras,Pacas,Natural / Dry,6.83,6.83,6.67,6.83,7.0,6.83,9.33,8.67,10.0,0.11,76.0,1,酸味系,Honduras,ナチュラル,その他
1272,Arabica,Philippines,,Washed / Wet,6.83,6.5,6.5,6.92,6.75,7.0,9.33,10.0,9.33,0.12,75.83,1,酸味系,その他,ウォッシュド,その他
1273,Arabica,Brazil,,Natural / Dry,7.17,7.0,6.83,7.5,7.17,7.0,8.0,8.0,10.0,0.11,75.67,1,酸味系,Brazil,ナチュラル,その他
1274,Arabica,Guatemala,Bourbon,Washed / Wet,7.92,7.58,7.17,7.58,7.33,7.17,8.0,8.0,8.0,0.11,75.58,0,香り系,Guatemala,ウォッシュド,Bourbon
1275,Arabica,Guatemala,Bourbon,Washed / Wet,6.67,6.5,6.33,7.0,7.17,6.75,8.67,10.0,10.0,0.12,75.58,1,酸味系,Guatemala,ウォッシュド,Bourbon
1276,Arabica,Mexico,Pacamara,Washed / Wet,7.5,7.25,6.92,7.0,7.17,6.83,8.0,8.0,10.0,0.11,75.5,1,酸味系,Mexico,ウォッシュド,その他
1277,Arabica,Mexico,Mundo Novo,Washed / Wet,7.17,6.92,6.67,6.83,7.25,7.75,10.0,6.0,10.0,0.11,75.17,3,丸み系,Mexico,ウォッシュド,Mundo Novo
1278,Arabica,Mexico,Other,Washed / Wet,7.25,6.83,6.67,7.08,7.17,6.83,10.0,6.67,10.0,0.12,75.17,1,酸味系,Mexico,ウォッシュド,Other
1279,Arabica,Mexico,Typica,Washed / Wet,7.17,7.17,6.83,7.17,7.42,6.67,8.67,7.33,10.0,0.13,75.17,1,酸味系,Mexico,ウォッシュド,Typica
1280,Arabica,Mexico,Typica,Washed / Wet,7.0,6.92,6.75,6.92,7.17,6.83,10.0,6.67,10.0,0.14,75.0,1,酸味系,Mexico,ウォッシュド,Typica
1281,Arabica,Mexico,Typica,Washed / Wet,7.08,6.75,6.58,7.0,7.0,6.75,8.67,8.67,10.0,0.17,74.92,1,酸味系,Mexico,ウォッシュド,Typica
1282,Arabica,Mexico,Typica,Washed / Wet,7.33,6.75,6.67,7.25,7.5,7.0,10.0,5.33,10.0,0.12,74.83,1,酸味系,Mexico,ウォッシュド,Typica
1283,Arabica,Guatemala,Bourbon,Washed / Wet,6.75,6.5,6.17,7.0,7.25,6.75,8.0,10.0,10.0,0.11,74.75,1,酸味系,Guatemala,ウォッシュド,Bourbon
1284,Arabica,Guatemala,Bourbon,Washed / Wet,6.75,6.67,6.17,7.17,7.0,6.58,8.0,10.0,10.0,0.11,74.75,1,酸味系,Guatemala,ウォッシュド,Bourbon
1285,Arabica,Mexico,Typica,Washed / Wet,7.08,7.0,6.83,7.5,7.33,6.83,8.0,7.33,10.0,0.12,74.67,1,酸味系,Mexico,ウォッシュド,Typica
1286,Arabica,United States (Hawaii),Hawaiian Kona,Natural / Dry,7.5,7.25,7.0,7.25,7.42,7.33,8.0,8.67,6.67,0.0,74.42,1,酸味系,United States (Hawaii),ナチュラル,Hawaiian Kona
1287,Arabica,Guatemala,Bourbon,Washed / Wet,6.5,6.33,6.5,7.5,7.33,6.83,8.67,10.0,8.67,0.11,74.33,1,酸味系,Guatemala,ウォッシュド,Bourbon
1288,Arabica,Mexico,Typica,Washed / Wet,7.0,6.58,6.67,6.83,7.08,6.83,10.0,6.67,10.0,0.14,74.33,3,丸み系,Mexico,ウォッシュド,Typica
1289,Arabica,Mexico,Typica,Washed / Wet,6.92,6.42,6.17,7.33,7.25,6.75,10.0,6.67,10.0,0.13,74.0,1,酸味系,Mexico,ウォッシュド,Typica
1290,Arabica,Mexico,Typica,Washed / Wet,7.67,7.0,7.17,7.58,7.33,7.33,10.0,2.67,10.0,0.12,73.83,1,酸味系,Mexico,ウォッシュド,Typica
1291,Arabica,United States (Hawaii),Hawaiian Kona,Natural / Dry,7.17,7.17,7.17,7.58,7.67,6.92,9.33,6.67,6.67,0.0,73.67,1,酸味系,United States (Hawaii),ナチュラル,Hawaiian Kona
1292,Arabica,Brazil,,,7.25,6.58,6.58,7.0,7.0,6.42,8.0,8.0,10.0,0.11,73.5,1,酸味系,Brazil,その他,その他
1293,Arabica,Honduras,Pacas,Washed / Wet,7.0,7.17,6.83,7.17,7.0,7.17,8.0,8.0,8.0,0.11,73.42,1,酸味系,Honduras,ウォッシュド,その他
1294,Arabica,Mexico,Typica,Washed / Wet,7.08,7.08,6.92,7.08,6.92,6.92,8.0,8.0,8.0,0.0,72.92,1,酸味系,Mexico,ウォッシュド,Typica
1295,Arabica,Colombia,,Natural / Dry,8.0,7.33,7.75,7.33,7.42,7.67,6.67,6.67,6.67,0.0,72.83,0,香り系,Colombia,ナチュラル,その他
1296,Arabica,United States (Hawaii),Hawaiian Kona,Natural / Dry,6.92,6.92,6.92,7.5,7.58,7.17,6.67,6.67,9.33,0.11,72.58,1,酸味系,United States (Hawaii),ナチュラル,Hawaiian Kona
1297,Arabica,Haiti,,,6.92,6.75,7.08,7.17,7.33,6.67,10.0,5.33,8.67,0.08,72.33,1,酸味系,その他,その他,その他
1298,Arabica,Costa Rica,Caturra,Washed / Wet,6.33,6.5,6.33,6.83,6.33,6.5,10.0,6.67,10.0,0.11,71.75,1,酸味系,Costa Rica,ウォッシュド,Caturra
1299,Arabica,Mexico,Mundo Novo,Washed / Wet,6.92,6.92,6.92,6.92,7.17,7.0,10.0,2.67,10.0,0.12,71.08,2,コク・バランス系,Mexico,ウォッシュド,Mundo Novo
1300,Arabica,Mexico,Bourbon,Washed / Wet,6.5,6.67,6.42,7.17,7.33,6.5,8.0,6.0,10.0,0.11,71.0,1,酸味系,Mexico,ウォッシュド,Bourbon
1301,Arabica,Mexico,Typica,Washed / Wet,6.92,7.0,6.83,6.92,7.42,6.92,6.0,6.0,10.0,0.12,70.75,1,酸味系,Mexico,ウォッシュド,Typica
1302,Arabica,Brazil,,Natural / Dry,7.0,7.0,6.83,7.0,7.33,6.83,6.0,6.0,10.0,0.11,70.67,1,酸味系,Brazil,ナチュラル,その他
1303,Arabica,Honduras,Catuai,Washed / Wet,6.67,6.5,6.17,6.67,6.83,6.17,8.0,8.0,8.0,0.1,69.33,1,酸味系,Honduras,ウォッシュド,Catuai
1304,Arabica,Honduras,Catuai,Washed / Wet,7.0,6.17,6.17,6.67,6.5,6.17,8.0,8.0,8.0,0.1,69.17,1,酸味系,Honduras,ウォッシュド,Catuai
1305,Arabica,Honduras,Catuai,Washed / Wet,7.0,6.33,6.17,6.5,6.67,6.17,8.0,8.0,8.0,0.1,69.17,1,酸味系,Honduras,ウォッシュド,Catuai
1306,Arabica,Mexico,Bourbon,Washed / Wet,7.08,6.83,6.25,7.42,7.25,6.75,10.0,0.0,10.0,0.11,68.33,1,酸味系,Mexico,ウォッシュド,Bourbon
1307,Arabica,Haiti,Typica,Natural / Dry,6.75,6.58,6.42,6.67,7.08,6.67,9.33,6.0,6.0,0.14,67.92,1,酸味系,その他,ナチュラル,Typica
1308,Arabica,Nicaragua,Caturra,Other,7.25,6.58,6.33,6.25,6.42,6.08,6.0,6.0,6.0,0.13,63.08,0,香り系,その他,その他,Caturra
1309,Arabica,Guatemala,Catuai,Washed / Wet,7.5,6.67,6.67,7.67,7.33,6.67,8.0,1.33,1.33,0.1,59.83,1,酸味系,Guatemala,ウォッシュド,Catuai
1311,Robusta,Uganda,,,7.83,8.08,7.75,7.92,8.25,7.92,10.0,10.0,8.0,0.12,83.75,1,酸味系,Uganda,その他,その他
1312,Robusta,India,,Washed / Wet,8.0,7.75,7.92,8.0,7.92,7.92,10.0,10.0,8.0,0.0,83.5,2,コク・バランス系,その他,ウォッシュド,その他
1313,Robusta,India,,,7.92,7.83,7.92,8.0,7.83,7.92,10.0,10.0,7.83,0.0,83.25,2,コク・バランス系,その他,その他,その他
1314,Robusta,Uganda,,,8.0,7.92,7.92,7.75,7.83,7.75,10.0,10.0,7.75,0.12,83.0,0,香り系,Uganda,その他,その他
1315,Robusta,Uganda,,,8.33,7.83,7.83,7.75,8.25,7.75,10.0,10.0,7.58,0.12,83.0,1,酸味系,Uganda,その他,その他
1316,Robusta,India,,,8.0,7.92,7.67,8.0,7.75,7.92,10.0,10.0,7.75,0.0,82.75,1,酸味系,その他,その他,その他
1317,Robusta,India,,,7.67,7.75,7.83,7.83,7.92,7.75,10.0,10.0,8.0,0.0,82.58,2,コク・バランス系,その他,その他,その他
1318,Robusta,India,,Washed / Wet,7.67,7.75,7.83,7.67,7.92,7.83,10.0,10.0,7.92,0.1,82.5,2,コク・バランス系,その他,ウォッシュド,その他
1319,Robusta,India,Other,Washed / Wet,7.67,7.75,7.58,7.83,7.83,8.0,10.0,10.0,7.92,0.09,82.5,2,コク・バランス系,その他,ウォッシュド,Other
1320,Robusta,Uganda,,,7.67,7.83,7.83,7.83,7.92,7.75,10.0,10.0,7.75,0.12,82.42,2,コク・バランス系,Uganda,その他,その他
